log_id,user_id,action,action_id,server_response,current_period
417,ef11ca3d-3647-441f-bfab-4c56acb061bd,создание темы,de5c492d-5f22-4398-ba95-d6765bd92538,успех,2025-04-11 09:11:00
418,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,создание темы,3dd344bd-51c9-4065-8d61-5abc37c87151,успех,2025-04-11 15:42:00
419,e6644ba3-af8e-446b-9e24-162f6b05d824,создание темы,5f4a96c9-070b-4843-82cb-cf78bd2b557c,успех,2025-04-11 10:15:00
420,,заход на тему,684f6504-73ce-4b80-a78f-be136a0d6d28,успех,2025-04-11 08:06:00
421,,заход на тему,a9589f01-7657-47d4-a9f3-3643e6cbfb30,успех,2025-04-11 16:34:00
422,,заход на тему,e4f81bcd-ef06-48fd-8446-24a7b0935cd8,успех,2025-04-11 00:44:00
423,,заход на тему,e95f9aad-ff8f-4549-b4c2-cba6a00dd599,успех,2025-04-11 19:45:00
424,,заход на тему,4ffc42c9-c064-445f-91c1-6a9da4a81a5f,успех,2025-04-11 18:11:00
425,,заход на тему,813fbc63-2f25-4ebd-afbb-7ce042229e7c,успех,2025-04-11 19:13:00
426,,удаление темы,85ba7f45-834d-4a77-8997-aa9c2352b425,успех,2025-04-11 19:31:00
427,8980e78d-0ac1-40c3-b73a-c7885ca5754c,написание сообщения,59ad7832-0b88-45c4-9f99-d9bba5561c08,успех,2025-04-11 16:37:00
428,8621f3ca-b880-4ff6-90be-4f452da51eca,написание сообщения,e7666899-6ef7-41ab-a866-d7c096fc68ae,успех,2025-04-11 17:36:00
429,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,написание сообщения,fce3e599-44cb-47fd-8b2c-d266647b1d9e,успех,2025-04-11 12:38:00
430,,написание сообщения,19737f02-1284-4dc6-8ae8-6d3c32dfe7ce,ошибка,2025-04-11 18:23:00
431,28bb5788-c19a-45c1-9d48-ed101e54ddac,первый заход на сайт,c4aebb45-9c87-4dfe-b3c6-32679c374775,успех,2025-04-12 04:58:00
432,1fd0ff14-1b8b-48f6-a40b-b9257057322b,регистрация,d527821e-dad7-4c2d-aff6-cffe6d0c6d14,успех,2025-04-12 02:16:00
433,50731cf2-5745-4fbc-a480-fe7113f1520c,логин,a7cebd67-951c-454b-8a84-d5bb73191c3f,успех,2025-04-12 02:27:00
434,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логин,0e29bd67-2153-49d2-bbf8-1f2234721cfa,успех,2025-04-12 15:32:00
435,d2ec4243-2256-4597-80cf-125c4319d66f,логин,7939e21b-5093-43b5-9ac0-5ab566b7dc15,успех,2025-04-12 10:59:00
436,8621f3ca-b880-4ff6-90be-4f452da51eca,логин,7d125e00-2fd8-4260-b31f-11167ea0b8b8,успех,2025-04-12 05:15:00
437,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логин,099b0f74-aca5-4df2-b094-98504eb45281,успех,2025-04-12 08:18:00
438,896d89e7-8a09-4c65-8d39-993edc87361e,логаут,1ed26e57-0a17-4cfd-bc97-eeb0c89a9e5f,успех,2025-04-12 21:42:00
439,50731cf2-5745-4fbc-a480-fe7113f1520c,логаут,331d1e0d-1a4c-4ca2-afb0-27a4ad1f5432,успех,2025-04-12 09:06:00
440,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,логаут,155ff92d-262b-433a-91fc-3432102c64e8,успех,2025-04-12 15:07:00
441,50731cf2-5745-4fbc-a480-fe7113f1520c,логаут,33b330e1-87ef-412b-a641-8561aebe39bc,успех,2025-04-12 21:16:00
442,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,e5ab238c-c7a3-4260-b48f-9d5c4b625926,успех,2025-04-12 00:53:00
443,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,создание темы,ff7d125e-a307-4f7f-92b5-1a675d8c96c7,успех,2025-04-12 00:17:00
444,,заход на тему,ee301599-e2e1-4aa2-92fd-7e5902e4586e,успех,2025-04-12 10:19:00
445,,заход на тему,59683db8-9237-47ca-b9a1-45ac4b069249,успех,2025-04-12 13:25:00
446,,заход на тему,872d546c-e0cc-48ba-87bf-352e7599674a,успех,2025-04-12 17:55:00
447,,заход на тему,dc6aa6d6-5175-4647-bbfb-3e9111036b4f,успех,2025-04-12 22:14:00
448,,заход на тему,8a9d9708-7ae9-4645-b078-4b535eecfccb,успех,2025-04-12 01:53:00
449,,заход на тему,fc37e4e1-cd09-405e-a0b6-47cf05a75326,успех,2025-04-12 09:27:00
450,,заход на тему,6e9c3a48-9882-4d4d-bcf4-9e99fc694a89,успех,2025-04-12 03:04:00
451,,заход на тему,329db327-5ced-4b88-a225-6ce4bedf72ed,успех,2025-04-12 15:15:00
452,,удаление темы,2e59e8c2-eec4-48e7-b148-08e18229431d,успех,2025-04-12 03:35:00
453,,удаление темы,a8ce7e1c-3f36-4662-b77b-c61e019be2e8,успех,2025-04-12 20:49:00
454,,удаление темы,0c63ebf1-51d5-4393-80f8-59b9e725e67b,успех,2025-04-12 15:07:00
455,0258aa08-c8a6-4102-80bc-25fea87a6101,написание сообщения,074278d2-8b36-4f0e-a529-863f082c52af,успех,2025-04-12 15:13:00
456,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,написание сообщения,78984847-fc8b-4232-9367-9d9808d5a8c8,успех,2025-04-12 06:57:00
457,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,написание сообщения,527624d2-b6b4-4fb8-a294-5bb7e469fb31,успех,2025-04-12 05:49:00
458,09ffa5c3-e673-432e-99d3-1c8695ecedf1,написание сообщения,a1673b30-b506-4991-9b60-c0c0811cc122,успех,2025-04-12 09:58:00
459,8621f3ca-b880-4ff6-90be-4f452da51eca,первый заход на сайт,cab2ac35-c288-421e-95fb-5522015ceb3d,успех,2025-04-13 11:18:00
460,1fd0ff14-1b8b-48f6-a40b-b9257057322b,регистрация,a9f05588-5fda-46b8-98dd-da8ddd1eec96,успех,2025-04-13 22:13:00
461,896d89e7-8a09-4c65-8d39-993edc87361e,логин,13b8446f-f0b2-404b-9e24-f307dbf6fd5f,успех,2025-04-13 03:47:00
462,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логин,f76b16ba-e5da-4450-ac87-db43f2aa145a,успех,2025-04-13 15:13:00
463,50731cf2-5745-4fbc-a480-fe7113f1520c,логин,55a2f695-a169-4313-a35a-fab313c9692f,успех,2025-04-13 04:51:00
464,0258aa08-c8a6-4102-80bc-25fea87a6101,логин,8e5bd1c5-0911-4e12-b2a1-e1e84766653e,успех,2025-04-13 22:58:00
465,8621f3ca-b880-4ff6-90be-4f452da51eca,логин,810fa041-eb51-49a7-ba6c-010faf639836,успех,2025-04-13 23:58:00
466,fda5e13d-0f99-472f-99af-8a901bfc45ac,логаут,b2ea146a-696d-4c4f-bbc7-cf3c9e95811a,успех,2025-04-13 02:52:00
467,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,создание темы,384bd40c-5b0e-4a5e-9c78-0b1363f08e8d,успех,2025-04-13 14:32:00
468,fda5e13d-0f99-472f-99af-8a901bfc45ac,создание темы,51119cbc-19d9-4b2e-8867-12334d9e37a1,успех,2025-04-13 05:56:00
469,8621f3ca-b880-4ff6-90be-4f452da51eca,создание темы,fc72ca06-b974-4284-9173-b45eb118a904,успех,2025-04-13 11:34:00
470,8980e78d-0ac1-40c3-b73a-c7885ca5754c,создание темы,762193d4-2d5c-4a68-adcf-8451dfe6c232,успех,2025-04-13 23:17:00
471,,заход на тему,ff4d510f-c973-4b4a-b34f-42e26800eac3,успех,2025-04-13 21:48:00
472,,заход на тему,a39e1d53-6bcc-4ffd-b4ab-6783837c0fb4,успех,2025-04-13 01:53:00
473,,заход на тему,cda5cf12-124b-4abd-9337-e31f54d73e13,успех,2025-04-13 15:20:00
474,,заход на тему,a19dd87e-dea0-41c5-a6e2-2a24ac9e3d67,успех,2025-04-13 02:55:00
475,,заход на тему,b4ff406a-a7df-40d9-8930-8627cf9bb202,успех,2025-04-13 09:32:00
476,,заход на тему,d6b16a7f-9e80-4369-965e-4cfb5e88f5ac,успех,2025-04-13 14:04:00
477,,заход на тему,9800f977-a98b-4920-a93a-05c92879b94f,успех,2025-04-13 14:16:00
478,,удаление темы,87819aea-ca02-482d-8497-bc5b4f8a8155,успех,2025-04-13 23:12:00
479,,удаление темы,c9285400-ea12-4bea-bb1d-6fd26833de71,успех,2025-04-13 04:24:00
480,,написание сообщения,275dd6ca-b3af-47da-9be9-927a815e38c7,ошибка,2025-04-13 11:32:00
481,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,написание сообщения,012a85ec-9c67-41fb-9650-e394728c5dc3,успех,2025-04-13 00:47:00
482,,написание сообщения,eed4812b-ae86-4b08-a96c-e19c9da6b6ee,ошибка,2025-04-13 00:39:00
483,50731cf2-5745-4fbc-a480-fe7113f1520c,первый заход на сайт,959ecaa4-2d7b-4346-8ab0-c87e67db9ddc,успех,2025-04-14 07:39:00
484,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,регистрация,f7e68225-1341-4cfa-a961-b31f3122f5a9,успех,2025-04-14 14:59:00
485,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логин,74d99abb-ac5d-41ea-b834-423eebff04d3,успех,2025-04-14 04:29:00
486,fda5e13d-0f99-472f-99af-8a901bfc45ac,логин,21266d5d-7435-4809-a150-34815f651a14,успех,2025-04-14 03:38:00
487,0258aa08-c8a6-4102-80bc-25fea87a6101,логин,a07dfb48-d81a-4c31-99f1-a8195d01ec7a,успех,2025-04-14 01:59:00
488,28bb5788-c19a-45c1-9d48-ed101e54ddac,логин,98281834-456d-4dc8-8860-742eb53fae8b,успех,2025-04-14 00:46:00
489,1fd0ff14-1b8b-48f6-a40b-b9257057322b,логин,72245379-8ba4-489e-b580-e20c9029b2f1,успех,2025-04-14 18:18:00
490,8621f3ca-b880-4ff6-90be-4f452da51eca,логаут,54bacaac-6fbb-48e7-b1a4-36a3f58c8a94,успех,2025-04-14 03:40:00
491,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,7f7504fb-a774-4e1b-9add-4e1dccf9fbd2,успех,2025-04-14 04:41:00
492,66e19318-5480-405e-b259-077b6439681d,создание темы,cf919c09-a1d5-48ea-9db0-be0c65ca4b8f,успех,2025-04-14 09:34:00
493,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,создание темы,e1d1f409-c767-4e7c-9728-ae4a8aae4075,успех,2025-04-14 08:47:00
494,,заход на тему,f2d63f4a-afee-472b-9469-b202d437308b,успех,2025-04-14 01:30:00
495,,заход на тему,e75901e5-6225-4cba-b9e8-3dcc2a888aee,успех,2025-04-14 18:35:00
496,,заход на тему,84ff3b15-fb90-4733-994b-478c4e2c6511,успех,2025-04-14 04:12:00
497,,заход на тему,55181073-6af8-47b1-9eb7-efb33e5db807,успех,2025-04-14 20:06:00
498,,заход на тему,dd7e3c91-7767-46a9-b9fa-9f2f1bceff9c,успех,2025-04-14 16:11:00
499,,заход на тему,e597b07c-d6c3-450f-b68e-333e1f5028c2,успех,2025-04-14 19:56:00
500,,заход на тему,55ecd9a4-b175-425b-960f-bc333ec8a1cf,успех,2025-04-14 22:08:00
501,,удаление темы,18a4da4b-ce69-4850-85a6-29aafeb0063e,успех,2025-04-14 14:46:00
502,,удаление темы,d4805590-c677-4714-9a61-9697e8ebdc5f,успех,2025-04-14 18:21:00
503,,удаление темы,1e616453-67ba-449d-bf59-e22afa60416f,успех,2025-04-14 18:46:00
504,,написание сообщения,1855aa18-05b7-4d4f-a289-b61ed2b849ea,ошибка,2025-04-14 21:10:00
505,ef11ca3d-3647-441f-bfab-4c56acb061bd,написание сообщения,0cbee3bb-b0ee-4848-b8b1-ee913d4391de,успех,2025-04-14 12:01:00
506,8621f3ca-b880-4ff6-90be-4f452da51eca,написание сообщения,eab9c7a5-c19e-4c73-98c8-205011082d07,успех,2025-04-14 02:00:00
507,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,первый заход на сайт,9ddb1c83-6327-44a9-a2ed-d3539b4a8c3a,успех,2025-04-15 08:00:00
508,8621f3ca-b880-4ff6-90be-4f452da51eca,регистрация,d505351d-ac62-4f9d-a4a4-098cd166d53e,успех,2025-04-15 13:16:00
509,50731cf2-5745-4fbc-a480-fe7113f1520c,логин,bb0c8406-9302-4752-8cf2-995e717333fd,успех,2025-04-15 00:26:00
510,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логаут,ff73dec7-eb43-42c5-8ac5-59f7be9c2a0d,успех,2025-04-15 15:34:00
511,0258aa08-c8a6-4102-80bc-25fea87a6101,логаут,7f9027b1-6219-47c1-bf72-2fe7dd0797f9,успех,2025-04-15 16:52:00
512,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,создание темы,77eeeb98-81a3-4399-8983-ed50b0a5fc90,успех,2025-04-15 08:40:00
513,8621f3ca-b880-4ff6-90be-4f452da51eca,создание темы,2a4bc00e-f7a4-4713-8874-745facf2dd96,успех,2025-04-15 01:42:00
514,,заход на тему,02c61124-2787-4423-8a6d-9b2d331e5390,успех,2025-04-15 05:57:00
515,,заход на тему,09d6310c-b7ed-4ddd-9298-05de5d2f82e8,успех,2025-04-15 04:30:00
516,,заход на тему,b214a215-90c3-4b8e-8c0a-81eedb4b8804,успех,2025-04-15 06:44:00
517,,заход на тему,1bbc7a88-befb-482a-ac76-bc16111202fd,успех,2025-04-15 21:50:00
518,,заход на тему,e56eddca-0ed6-41ea-869c-00f7fa5620f0,успех,2025-04-15 07:11:00
519,,заход на тему,d7db193f-c1ea-4cb1-b788-b9b593fe1f5c,успех,2025-04-15 14:06:00
520,,заход на тему,2f81114e-0ab6-40fa-8b71-c320f43ee8ad,успех,2025-04-15 23:25:00
521,,заход на тему,e048bfb6-f487-4d08-aedd-b32014f6e468,успех,2025-04-15 15:50:00
522,,заход на тему,ccf3778a-3c2f-4e87-815e-a65bcf742ad0,успех,2025-04-15 21:11:00
523,,заход на тему,8e304f89-b046-4820-890d-4ba7a9a59dcb,успех,2025-04-15 00:33:00
524,,удаление темы,8c324e8a-acdc-4757-8f8a-994e1d79d4f2,успех,2025-04-15 22:41:00
525,ef11ca3d-3647-441f-bfab-4c56acb061bd,написание сообщения,92067409-326e-41b3-b05e-11b54d963a37,успех,2025-04-15 22:48:00
526,,написание сообщения,792eeb67-38a2-4117-9b38-f99e94eb4b1a,ошибка,2025-04-15 19:07:00
527,ef11ca3d-3647-441f-bfab-4c56acb061bd,написание сообщения,704ccf45-3aa8-4351-b7ce-b842ce929194,успех,2025-04-15 15:50:00
528,fda5e13d-0f99-472f-99af-8a901bfc45ac,первый заход на сайт,3c67f3de-3dad-40d8-9f15-4bbce8c5d5d1,успех,2025-04-16 21:30:00
529,66e19318-5480-405e-b259-077b6439681d,регистрация,eedf6c3c-11be-493b-804d-fa6e03bfb762,успех,2025-04-16 12:00:00
530,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,логин,f588d634-d75c-4bc9-93e9-4ce85d535d57,успех,2025-04-16 17:50:00
531,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,логаут,a414f50e-36db-4f29-a11f-c34bfd1570ab,успех,2025-04-16 12:34:00
532,fda5e13d-0f99-472f-99af-8a901bfc45ac,логаут,4266a605-e967-4505-a9c4-31c5554a8174,успех,2025-04-16 17:01:00
533,09ffa5c3-e673-432e-99d3-1c8695ecedf1,создание темы,8616a6bd-3603-4910-874d-d1c367201b97,успех,2025-04-16 20:44:00
534,dcd0de93-5441-41f0-b7c2-601414e4d197,создание темы,620b9e26-6171-4e51-925b-0d800f5de8cd,успех,2025-04-16 00:50:00
535,,заход на тему,690a1a27-8334-4041-91cc-232613a9c560,успех,2025-04-16 18:30:00
536,,заход на тему,bc741db2-f4a4-4255-9fc7-44d07c78248f,успех,2025-04-16 10:04:00
537,,заход на тему,2e2673f4-231f-4d9c-bdc0-92225f9f8348,успех,2025-04-16 19:45:00
538,,заход на тему,bd60963c-7397-4828-ba67-b440182bb60d,успех,2025-04-16 07:24:00
539,,заход на тему,d1945abc-8cf9-42f5-8430-c6ed590c2ba0,успех,2025-04-16 09:10:00
540,,удаление темы,17cc1503-5cb7-473d-a130-aad3b55359e4,успех,2025-04-16 15:58:00
541,,удаление темы,a11777bf-bb95-48cc-9009-dd06252e3e75,успех,2025-04-16 21:03:00
542,,написание сообщения,8aeff728-905b-41c0-8d81-bf7959162d22,ошибка,2025-04-16 06:29:00
543,,написание сообщения,b888c946-dbee-4903-a5c5-22722f27b617,ошибка,2025-04-16 21:32:00
544,28bb5788-c19a-45c1-9d48-ed101e54ddac,написание сообщения,434bf567-6b7d-45e9-b172-bb4a584977b7,успех,2025-04-16 13:26:00
545,,написание сообщения,e9b1d3ca-bc6e-4fe0-90dd-6a9ed7923ff8,ошибка,2025-04-16 20:55:00
546,,написание сообщения,ee9bc13e-e008-4915-a280-f616697fb3eb,ошибка,2025-04-16 07:52:00
547,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,написание сообщения,8ceacb51-fad0-450a-b140-1a87d02104c6,успех,2025-04-16 21:01:00
548,,написание сообщения,8134af64-038f-49b5-82e9-cbc67a044f28,ошибка,2025-04-16 13:38:00
549,50731cf2-5745-4fbc-a480-fe7113f1520c,первый заход на сайт,aae99106-0bf8-4881-b817-a3395befeb8e,успех,2025-04-17 08:31:00
550,8621f3ca-b880-4ff6-90be-4f452da51eca,регистрация,5f40cea4-0e93-4e09-9b85-4b806b42bec4,успех,2025-04-17 15:52:00
551,09ffa5c3-e673-432e-99d3-1c8695ecedf1,логин,6ffd0ded-6c6d-4728-87e7-4dba99e9fb13,успех,2025-04-17 05:35:00
552,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логин,844513cc-3910-4bb8-8c05-1dda1c1fb109,успех,2025-04-17 09:46:00
553,0258aa08-c8a6-4102-80bc-25fea87a6101,логин,90661e1e-a30a-4aeb-9b89-167e5b8f2152,успех,2025-04-17 05:31:00
554,fda5e13d-0f99-472f-99af-8a901bfc45ac,логаут,672849d3-1473-4529-8c34-3712348f7523,успех,2025-04-17 20:23:00
555,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логаут,dff8d74a-0eb4-42cf-ada2-f098dce48cac,успех,2025-04-17 19:32:00
556,e6644ba3-af8e-446b-9e24-162f6b05d824,логаут,5fe204c5-edf5-4384-be39-e928f19a59f8,успех,2025-04-17 20:48:00
557,1fd0ff14-1b8b-48f6-a40b-b9257057322b,создание темы,d5eea415-86f1-43b1-b0af-1b6e6675b8b9,успех,2025-04-17 20:57:00
558,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,78ea69fd-4dd1-4b1b-b62d-d5164aa8d5a2,успех,2025-04-17 15:42:00
559,,заход на тему,d482df1a-5a84-4f41-a40f-45599504c0c5,успех,2025-04-17 04:40:00
560,,заход на тему,9b23aa0b-63ec-45ac-90cc-ba42f9ae7442,успех,2025-04-17 13:38:00
561,,заход на тему,4b349976-17dc-49be-81e6-90cd31f071ff,успех,2025-04-17 09:28:00
562,,заход на тему,75aeadf7-6393-4f93-a20d-b60f5ec4cb1a,успех,2025-04-17 12:02:00
563,,заход на тему,516990c4-8efb-40a8-b536-673638bc1cb4,успех,2025-04-17 19:24:00
564,,заход на тему,8db7bf57-d316-4384-a2a5-056ceda4217e,успех,2025-04-17 13:46:00
565,,удаление темы,61c62089-d02e-4b7c-afc2-c911cb9fedcb,успех,2025-04-17 06:22:00
566,896d89e7-8a09-4c65-8d39-993edc87361e,написание сообщения,9cbde70d-a976-48da-b019-01ba01768524,успех,2025-04-17 14:36:00
567,,написание сообщения,53d45c42-6929-4286-b7a7-1634f1c4c05e,ошибка,2025-04-17 18:18:00
568,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,написание сообщения,a5ab1b35-8827-420c-872d-5bccafa3bd95,успех,2025-04-17 03:13:00
569,dcd0de93-5441-41f0-b7c2-601414e4d197,первый заход на сайт,3bcdaca8-820e-457d-bc83-28814debd5ae,успех,2025-04-18 10:10:00
570,d2ec4243-2256-4597-80cf-125c4319d66f,регистрация,e33d92fb-964c-4ec5-9b34-7b05b664fde3,успех,2025-04-18 08:50:00
571,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логин,78435c78-ca30-4158-8005-bea8ba1f346a,успех,2025-04-18 04:21:00
572,1fd0ff14-1b8b-48f6-a40b-b9257057322b,логин,d3d66244-ea25-4ef9-9feb-06733570b46e,успех,2025-04-18 00:14:00
573,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логин,11843449-7ec3-47b4-a1ce-11e54189a76e,успех,2025-04-18 04:23:00
574,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,логин,478b6a55-b9ef-47b8-8a6a-b2c56572beec,успех,2025-04-18 08:07:00
575,8621f3ca-b880-4ff6-90be-4f452da51eca,логаут,c880fa96-bf37-4f11-8e66-c80f29a45115,успех,2025-04-18 13:42:00
576,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логаут,959b3105-b3ac-4f20-8fd1-0046e344de37,успех,2025-04-18 02:54:00
577,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,логаут,f18d8d01-4950-4791-8788-f39c11c0bb1a,успех,2025-04-18 09:46:00
578,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,343c8e4f-6ec7-44e5-ab81-c6572303e70c,успех,2025-04-18 06:22:00
579,09ffa5c3-e673-432e-99d3-1c8695ecedf1,создание темы,e5733f4d-7a88-46e9-961a-f9df0df2c3bb,успех,2025-04-18 06:57:00
580,fda5e13d-0f99-472f-99af-8a901bfc45ac,создание темы,25f7a0ab-720c-40d4-af9a-a93d71dee3a5,успех,2025-04-18 14:26:00
581,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,создание темы,9fb94c84-f599-42bf-9e63-2442c38e6848,успех,2025-04-18 16:24:00
582,,заход на тему,36dd0c79-c211-47d9-8164-546a1b840636,успех,2025-04-18 10:14:00
583,,заход на тему,5b7d236e-c4f6-477d-831f-2deba0d3050a,успех,2025-04-18 22:57:00
584,,заход на тему,dc407ab0-92f0-4a03-991c-33371a6b9987,успех,2025-04-18 03:07:00
585,,заход на тему,87e1cac0-d784-4c36-a6be-e1f21092394b,успех,2025-04-18 07:25:00
586,,заход на тему,83dcc6c8-c6b1-4f08-b0a7-a40ee6cd78c4,успех,2025-04-18 06:44:00
587,,заход на тему,22419cdc-60a3-4a80-a25f-0b6fb86a898a,успех,2025-04-18 16:54:00
588,,удаление темы,b3e224e2-91ed-4352-be89-7938330cb50e,успех,2025-04-18 23:33:00
589,,написание сообщения,51e86756-161c-4c51-bbf0-28a6bafa1207,ошибка,2025-04-18 05:04:00
590,,написание сообщения,621da808-ad96-4f22-8253-f5471f84b21f,ошибка,2025-04-18 20:35:00
591,,написание сообщения,46d5c7b7-4db8-4ea0-afa4-0a6c48a7d934,ошибка,2025-04-18 10:50:00
592,,написание сообщения,2d33594b-6b1a-4b01-8718-c5484c723ba8,ошибка,2025-04-18 12:38:00
593,50731cf2-5745-4fbc-a480-fe7113f1520c,написание сообщения,3964f08a-67e8-4c15-b09a-b4f7d42fcc19,успех,2025-04-18 17:46:00
594,e6644ba3-af8e-446b-9e24-162f6b05d824,написание сообщения,be235d75-56b5-41e1-8535-6a63ee1e3b5f,успех,2025-04-18 10:05:00
595,0258aa08-c8a6-4102-80bc-25fea87a6101,первый заход на сайт,106a1148-c209-454a-9610-1d58352a5cfe,успех,2025-04-19 20:52:00
596,ef11ca3d-3647-441f-bfab-4c56acb061bd,регистрация,1f4f8be3-dec5-4bd5-986a-0e8950d7dab2,успех,2025-04-19 01:00:00
597,66e19318-5480-405e-b259-077b6439681d,логин,42efaab3-448e-4e95-82cc-04cb9d1677e2,успех,2025-04-19 00:33:00
598,28bb5788-c19a-45c1-9d48-ed101e54ddac,логаут,3c56c8e9-8839-4907-9f6b-757e5e24d63b,успех,2025-04-19 19:31:00
599,ef11ca3d-3647-441f-bfab-4c56acb061bd,логаут,762299fd-db73-45cf-91a2-92a8dfa91416,успех,2025-04-19 02:41:00
600,e6644ba3-af8e-446b-9e24-162f6b05d824,логаут,d7c5e159-448f-440d-8345-dfed2a475828,успех,2025-04-19 04:42:00
601,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логаут,cdd25837-f01a-418b-a730-3bd0c88141d4,успех,2025-04-19 19:08:00
602,dcd0de93-5441-41f0-b7c2-601414e4d197,логаут,9d3d58bc-4156-4ae0-b29f-c111a4a2d5a1,успех,2025-04-19 02:06:00
603,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,19691f2c-a93f-4931-a269-a1492cac746a,успех,2025-04-19 09:24:00
604,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,создание темы,9c813b27-73e5-4785-83eb-9afb867555ac,успех,2025-04-19 19:32:00
605,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,создание темы,2538df7b-92ac-4f74-981e-abdf5a588a9b,успех,2025-04-19 19:22:00
606,66e19318-5480-405e-b259-077b6439681d,создание темы,dffb69c7-adc6-49fa-a102-dec96974beb3,успех,2025-04-19 13:09:00
607,,заход на тему,f0801542-7a1c-4833-bab3-4998e6010ade,успех,2025-04-19 13:27:00
608,,заход на тему,e98c89e3-a67b-4e6f-9cfd-226e01b88ffd,успех,2025-04-19 14:38:00
609,,заход на тему,4a53a67c-56e3-44b2-a7d7-e457f8a5785b,успех,2025-04-19 13:04:00
610,,заход на тему,4d27bf52-40cd-4600-a4b1-1176a28e453c,успех,2025-04-19 19:49:00
611,,заход на тему,198975c9-0b5b-4ece-959d-7e3a5b9f9002,успех,2025-04-19 14:58:00
612,,удаление темы,c6ce9df8-c323-4645-b7d8-1b55c234aad4,успех,2025-04-19 09:07:00
613,,удаление темы,294d77cc-a008-42d8-9315-9d3ffc27bca6,успех,2025-04-19 05:36:00
614,,удаление темы,2b74e0e0-79cd-4ee9-a541-b87c26b484ad,успех,2025-04-19 22:48:00
615,,написание сообщения,ab822385-73a2-456a-9707-3cb905d2818e,ошибка,2025-04-19 09:22:00
616,,написание сообщения,1c009531-4dca-4efb-a607-ec0fcbb84920,ошибка,2025-04-19 13:23:00
617,,написание сообщения,5b13433f-50cf-48f0-805e-12b3c10838bd,ошибка,2025-04-19 12:44:00
618,fda5e13d-0f99-472f-99af-8a901bfc45ac,написание сообщения,e71f06c2-0103-464b-84ca-426886554190,успех,2025-04-19 07:27:00
619,ef11ca3d-3647-441f-bfab-4c56acb061bd,написание сообщения,f469d97b-7ae2-429a-bdaa-c0b0d301c23e,успех,2025-04-19 19:19:00
620,,написание сообщения,1fccbd93-50a0-4d5f-a79b-6c1263cb2160,ошибка,2025-04-19 14:19:00
621,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,написание сообщения,18980795-4ed0-4f0f-9ce2-2500cf33b18a,успех,2025-04-19 00:46:00
622,fda5e13d-0f99-472f-99af-8a901bfc45ac,первый заход на сайт,2ebaf9af-859a-44bf-8322-0cfc9627ab87,успех,2025-04-20 23:33:00
623,1fd0ff14-1b8b-48f6-a40b-b9257057322b,регистрация,be6d251e-8667-4934-bbd1-7a34f4a9ca99,успех,2025-04-20 19:17:00
624,e6644ba3-af8e-446b-9e24-162f6b05d824,логин,1d4f830f-274a-4919-97cb-0792bfcb59f3,успех,2025-04-20 10:05:00
625,1fd0ff14-1b8b-48f6-a40b-b9257057322b,логин,2a5f332f-4cf9-4a25-8d8b-194b41e34fb7,успех,2025-04-20 02:51:00
626,0258aa08-c8a6-4102-80bc-25fea87a6101,логин,c43489d6-3065-4925-b6cd-4512b48ebd93,успех,2025-04-20 02:08:00
627,d2ec4243-2256-4597-80cf-125c4319d66f,логаут,306cacca-b323-41db-8d32-7911fa822d79,успех,2025-04-20 00:48:00
